0.068736 0.925733 0.376255 
0.747987 0.294317 0.796872 
0.760438 0.981574 0.060512 
0.579700 0.704211 0.948790 
0.314809 0.528809 0.859748 
0.049769 0.022822 0.871587 
0.774892 0.426211 0.753311 
0.534866 0.545833 0.953455 
0.521307 0.710454 0.086639 
0.519608 0.707542 0.269870 
0.929231 0.776278 0.195603 
0.305485 0.524265 0.489920 
0.102357 0.284703 0.471494 
0.162870 0.864403 0.175706 
0.111660 0.179212 0.704515 
0.971408 0.228981 0.727337 
0.842996 0.003873 0.153548 
0.596306 0.538739 0.699381 
0.549761 0.060046 0.409834 
0.636400 0.579654 0.117376 
0.906270 0.508884 0.893654 
0.101873 0.814370 0.417919 
0.591793 0.916727 0.702621 
0.063287 0.079597 0.567024 
0.238993 0.191257 0.746236 
0.943507 0.162665 0.975216 
0.670844 0.005661 0.979089 
0.824392 0.601967 0.517829 
0.523773 0.151728 0.577874 
0.933607 0.788128 0.157528 
0.050983 0.694398 0.666412 
0.944637 0.796271 0.480782 
0.362556 0.388063 0.397509 
0.065177 0.451350 0.477106 
0.632201 0.690343 0.668363 
0.378437 0.633850 0.831028 
0.353654 0.304694 0.836689 
0.332743 0.129086 0.438656 
0.850572 0.652859 0.590384 
0.428446 0.586466 0.378513 
0.585974 0.637449 0.072911 
0.252387 0.582086 0.869182 
0.733169 0.944641 0.257245 
0.130678 0.009819 0.708596 
0.607785 0.642020 0.398939 
0.276147 0.020457 0.032789 
0.107175 0.374111 0.337483 
0.943864 0.706854 0.466569 
0.382520 0.557426 0.119428 
0.972904 0.985872 0.705893 
0.351417 0.571846 0.343342 
0.424328 0.824233 0.925428 
0.293509 0.557402 0.870069 
0.550755 0.688080 0.879888 
0.259350 0.295865 0.521908 
0.658289 0.572012 0.542365 
0.691077 0.679187 0.916476 
0.028560 0.623051 0.623330 
0.495129 0.005571 0.180756 
0.614557 0.978475 0.166628 
0.320450 0.329891 0.738475 
0.663792 0.754219 0.562708 
0.589220 0.047728 0.120110 
0.459289 0.598483 0.808190 
0.339177 0.857833 0.104055 
0.861085 0.516121 0.676067 
0.403450 0.207199 0.355254 
0.319925 0.235759 0.978306 
0.943256 0.730888 0.983876 
0.124012 0.345446 0.962351 
0.290640 0.665896 0.292242 
0.029115 0.329689 0.046461 
0.591823 0.918909 0.094190 
0.711933 0.378198 0.692672 
0.520123 0.717375 0.550505 
0.624178 0.578460 0.066627 
0.300245 0.981910 0.273825 
0.655500 0.301835 0.509585 
0.633805 0.245091 0.240473 
0.617682 0.369102 0.585919 
0.580033 0.659743 0.251815 
0.872275 0.688858 0.581503 
0.918736 0.280681 0.500412 
0.012926 0.992613 0.878610 
0.705598 0.512736 0.595985 
0.256103 0.136914 0.174446 
0.322730 0.437160 0.156356 
0.596555 0.092659 0.458191 
0.106140 0.726464 0.703282 
0.346613 0.344146 0.072384 
0.932531 0.924179 0.732127 
0.184346 0.796454 0.420984 
0.765849 0.715190 0.701665 
0.266261 0.728116 0.694278 
0.144871 0.433714 0.207015 
0.740857 0.689817 0.343929 
0.915302 0.012547 0.781089 
0.071658 0.609102 0.873748 
0.529849 0.715242 0.600212 
0.233130 0.061855 0.944358 
0.305515 0.994387 0.868537 
0.037641 0.178733 0.664991 
0.458626 0.944582 0.380180 
0.160291 0.210843 0.108296 
0.854569 0.355714 0.542010 
0.061584 0.096571 0.231827 
0.405513 0.011873 0.244374 
0.186601 0.083531 0.853477 
0.060349 0.613380 0.568719 
0.660561 0.846510 0.630574 
0.604920 0.152025 0.624961 
0.473457 0.189666 0.803693 
0.138447 0.648292 0.748275 
0.518628 0.808582 0.959118 
0.626924 0.663151 0.314832 
0.168934 0.724735 0.411403 
0.400761 0.130247 0.423276 
0.645135 0.316849 0.506807 
0.498612 0.377198 0.120186 
0.067331 0.037759 0.966696 
0.697906 0.642679 0.118721 
0.322866 0.116136 0.308387 
0.126560 0.254583 0.956679 
0.874835 0.773210 0.765261 
0.833953 0.400134 0.428413 
0.148784 0.569068 0.153148 
0.560187 0.969829 0.283395 
0.983463 0.614964 0.600244 
0.490269 0.113576 0.977442 
0.610456 0.180908 0.015201 
0.577152 0.878813 0.657880 
0.695873 0.201679 0.774016 
0.004260 0.328239 0.028598 
0.960939 0.203074 0.801808 
0.726201 0.037026 0.201942 
0.154613 0.185811 0.771010 
0.307761 0.745998 0.740839 
0.591156 0.729461 0.355803 
0.191400 0.219730 0.469379 
0.168842 0.830186 0.650287 
0.184043 0.407338 0.529100 
0.841923 0.103211 0.730779 
0.615939 0.107471 0.059019 
0.644537 0.068410 0.262092 
0.446345 0.794611 0.299119 
0.648288 0.949225 0.484930 
0.419298 0.256986 0.230928 
0.160137 0.848142 0.960389 
0.515940 0.039542 0.180119 
0.985319 0.208384 0.010305 
0.635606 0.392427 0.417643 
0.164706 0.234350 0.520854 
0.895485 0.850289 0.628325 
0.954504 0.494825 0.696736 
0.216597 0.941171 0.491347 
0.515715 0.589458 0.440571 
0.000645 0.008756 0.697557 
0.231573 0.168893 0.545699 
0.191962 0.684833 0.585241 
0.372081 0.670152 0.793625 
0.382386 0.305758 0.186052 
0.800029 0.470464 0.420402 
0.320883 0.365950 0.270690 
0.949209 0.320454 0.765516 
0.645945 0.537050 0.706686 
0.137292 0.052766 0.296145 
0.577863 0.053411 0.304901 
0.275420 0.284984 0.473794 
0.821119 0.476946 0.158627 
0.406360 0.849027 0.828779 
0.199985 0.231413 0.134537 
0.386036 0.031442 0.605002 
0.806438 0.352326 0.970951 
0.077128 0.301535 0.291405 
0.842644 0.947479 0.828455 
0.549330 0.084771 0.881220 
0.845475 0.662634 0.934631 
0.150376 0.938054 0.219615 
0.624170 0.759173 0.696561 
0.782797 0.165533 0.545587 
0.611576 0.365518 0.777000 
0.746114 0.751554 0.808442 
0.351115 0.557993 0.160768 
0.322066 0.635121 0.462302 
0.613471 0.477765 0.409782 
0.441926 0.027094 0.494553 
0.323146 0.872569 0.157187 
0.257777 0.022945 0.095241 
0.477392 0.647114 0.854414 
0.173952 0.429911 0.019948 
0.719539 0.041488 0.385466 
0.496540 0.787601 0.137020 
0.304982 0.138717 0.695013 
0.465750 0.460783 0.330134 
0.928052 0.074254 0.807898 
0.337834 0.516180 0.834993 
0.832387 0.839325 0.707562 
0.989574 0.097102 0.730506 
0.084815 0.574494 0.377621 
0.939229 0.748446 0.807532 
0.959177 0.467985 0.849019 
0.344643 0.964525 0.636621 
0.481663 0.269507 0.775338 
0.176676 0.735257 0.236121 
0.506809 0.663309 0.310375 
0.314707 0.001143 0.826554 
0.149700 0.833530 0.665879 
0.857262 0.823104 0.762981 
0.587768 0.907919 0.337475 
0.965388 0.847148 0.085921 
0.772920 0.806325 0.553906 
0.621940 0.150968 0.518431 
0.258560 0.632631 0.787938 
0.033898 0.809306 0.523195 
0.270019 0.316115 0.186504 
0.580393 0.630823 0.187648 
0.406947 0.780523 0.021178 
0.072827 0.637784 0.844282 
0.835808 0.225552 0.752201 
0.173283 0.190940 0.599349 
0.259204 0.963860 0.405674 
0.813110 0.585800 0.556641 
0.331541 0.844360 0.189272 
0.119479 0.878258 0.998578 
0.642674 0.148277 0.314693 
0.829179 0.728670 0.945516 
0.016826 0.135617 0.726039 
0.038004 0.208444 0.363823 
0.882286 0.044252 0.589375 
0.634487 0.217535 0.780315 
0.233836 0.476739 0.744175 
0.639509 0.289849 0.329975 
0.196150 0.621390 0.174335 
0.385422 0.740869 0.052594 
0.384000 0.383543 0.200871 
0.698693 0.212722 0.929541 
0.644209 0.229548 0.065158 
0.370248 0.267552 0.273602 
0.734071 0.149839 0.317853 
0.323445 0.784326 0.535388 
0.103760 0.018161 0.012127 
0.847935 0.657671 0.301976 
0.177910 0.853821 0.923366 
0.352246 0.239243 0.664235 
0.404840 0.623243 0.047778 
0.605710 0.321937 0.260500 
0.535251 0.966146 0.490048 
0.600409 0.336394 0.757600 
0.874010 0.070465 0.907439 
0.191864 0.393910 0.691765 
0.727252 0.497671 0.709926 
0.739379 0.345606 0.367597 
0.041355 0.523517 0.221418 
0.964721 0.875762 0.460661 
0.628955 0.280602 0.083905 
0.676733 0.886312 0.405841 
0.937233 0.421563 0.371987 
0.427281 0.021972 0.708381 
0.184882 0.895982 0.778846 
0.092321 0.087846 0.172757 
0.784086 0.815098 0.670427 
0.494012 0.554477 0.016033 
0.861609 0.595832 0.539550 
0.083027 0.560552 0.415312 
0.543688 0.189508 0.695914 
0.627592 0.866241 0.582227 
0.033434 0.803475 0.003790 
0.405421 0.230756 0.025762 
0.113802 0.415638 0.921744 
0.892649 0.507959 0.009590 
0.065405 0.292045 0.824688 
0.735832 0.786057 0.379165 
0.751865 0.647666 0.974997 
0.291415 0.730693 0.535549 
0.706728 0.274381 0.725057 
0.402642 0.901973 0.591298 
0.984868 0.935407 0.394773 
0.988658 0.340828 0.625529 
0.014420 0.454630 0.041167 
0.936163 0.347278 0.549126 
0.945753 0.412683 0.841171 
0.770441 0.148516 0.627228 
0.149606 0.900381 0.274894 
0.124603 0.191796 0.005586 
0.660152 0.898524 0.279967 
0.385209 0.301166 0.181940 
0.976507 0.286034 0.117346 
0.371280 0.274692 0.458174 
0.996808 0.289112 0.912803 
0.037975 0.225275 0.260082 
0.587101 0.171029 0.672765 
0.428272 0.941470 0.821281 
0.055499 0.091076 0.721662 
0.330393 0.215679 0.913458 
0.335979 0.875831 0.811982 
0.615946 0.261040 0.113148 
0.797885 0.237547 0.399182 
0.915231 0.608826 0.673874 
0.373405 0.605635 0.962986 
0.286208 0.643610 0.188262 
0.546290 0.230710 0.359290 
0.219055 0.658982 0.300760 
0.040336 0.714481 0.391836 
0.761998 0.044874 0.607514 
0.675456 0.380853 0.483345 
0.487438 0.996798 0.744385 
0.600586 0.794683 0.981932 
0.999768 0.709915 0.590758 
0.673642 0.083319 0.196393 
0.636628 0.369528 0.840002 
0.824890 0.915818 0.070713 
0.184180 0.134873 0.729695 
0.484940 0.175209 0.444176 
0.876775 0.937207 0.489050 
0.484290 0.612663 0.869903 
0.967635 0.100100 0.866701 
0.712020 0.700686 0.661385 
0.693952 0.700454 0.371299 
0.284710 0.374096 0.454619 
0.481103 0.010724 0.824146 
0.321105 0.835613 0.739964 
0.391818 0.019793 0.874837 
0.121512 0.504733 0.050046 
0.565688 0.381508 0.987253 
0.054738 0.865797 0.599916 
0.924641 0.833432 0.700016 
0.791342 0.545452 0.400703 
0.452726 0.239404 0.101156 
0.824025 0.524114 0.475252 
0.278644 0.005217 0.485976 
0.102790 0.326322 0.321589 
0.842755 0.718139 0.341382 
0.717592 0.839652 0.846115 
0.767639 0.405340 0.227622 
0.754892 0.460078 0.093420 
0.354808 0.384718 0.926852 
0.054824 0.176060 0.472304 
0.455527 0.628786 0.711709 
0.556683 0.452812 0.235823 
0.031935 0.731456 0.241040 
0.517910 0.834246 0.567362 
0.839499 0.677001 0.285501 
0.180881 0.394593 0.125152 
0.026996 0.162231 0.530492 
0.254618 0.917123 0.990570 
0.348037 0.271931 0.375288 
0.274889 0.326755 0.551348 
0.747194 0.782282 0.180134 
0.458902 0.338965 0.632946 
0.694725 0.370899 0.364401 
0.935765 0.888810 0.198647 
0.503127 0.728309 0.875648 
0.788627 0.909190 0.270241 
0.913780 0.936186 0.432473 
0.444272 0.190803 0.349596 
0.434842 0.538841 0.621527 
0.810130 0.813730 0.948282 
0.361477 0.560924 0.730564 
0.541611 0.019826 0.069528 
0.174557 0.714551 0.440428 
0.538958 0.650316 0.329237 
0.737606 0.153443 0.057546 
0.613254 0.942070 0.966736 
0.883495 0.855850 0.902922 
0.315968 0.300122 0.093725 
0.665563 0.734964 0.632566 
0.287090 0.545093 0.446296 
0.235372 0.906571 0.007220 
0.965936 0.448182 0.027047 
0.035464 0.622739 0.741598 
0.475892 0.161697 0.391914 
0.805130 0.899303 0.545357 
0.862676 0.512557 0.487428 
0.829412 0.396052 0.343278 
0.732334 0.712020 0.643400 
0.826059 0.377583 0.378364 
0.458625 0.664673 0.923457 
0.904922 0.900045 0.830028 
0.912142 0.865981 0.278210 
0.939188 0.901445 0.900949 
0.680786 0.377338 0.062647 
0.072701 0.182467 0.961950 
0.618058 0.045143 0.474507 
0.105486 0.874555 0.870559 
0.448764 0.606890 0.582579 
0.092164 0.432949 0.960161 
0.470528 0.891574 0.624835 
0.393986 0.796496 0.524880 
0.224014 0.708638 0.390861 
0.502224 0.647826 0.292306 
0.403173 0.328613 0.669644 
0.465820 0.401313 0.852111 
0.427770 0.019372 0.897254 
0.902277 0.124858 0.771810 
0.772836 0.573622 0.378699 
0.355414 0.665786 0.811648 
0.315576 0.136314 0.703222 
0.940410 0.530300 0.499718 
0.465290 0.754313 0.208356 
0.856151 0.256537 0.856182 
0.148457 0.659710 0.184795 
0.818101 0.125529 0.586108 
0.670212 0.553299 0.605480 
0.567467 0.455576 0.730337 
0.339276 0.228411 0.303959 
0.717976 0.583826 0.969745 
0.529624 0.899401 0.106059 
0.232846 0.839812 0.636358 
0.732564 0.305102 0.390671 
0.940920 0.161253 0.647208 
0.797102 0.309710 0.306918 
0.981897 0.127811 0.432447 
0.568005 0.798024 0.985747 
0.173485 0.365490 0.441322 
0.903822 0.704767 0.669734 
0.207781 0.422742 0.253560 
0.177526 0.952366 0.152961 
0.283584 0.185212 0.992773 
0.919943 0.917777 0.297875 
0.310614 0.858697 0.459128 
0.957822 0.655799 0.768838 
0.264740 0.637696 0.896649 
0.697188 0.205701 0.694673 
0.682934 0.379186 0.060163 
0.124257 0.283008 0.764930 
0.793991 0.490788 0.187672 
0.047550 0.668314 0.140038 
0.200511 0.951898 0.325251 
0.193284 0.871841 0.243028 
0.491159 0.182455 0.101725 
0.950287 0.140277 0.757524 
0.719124 0.405018 0.395220 
0.615774 0.102206 0.600921 
0.310446 0.785140 0.980107 
0.370609 0.909397 0.263114 
0.135539 0.703388 0.753903 
0.323211 0.750938 0.422217 
0.463249 0.951450 0.374115 
0.788500 0.144734 0.245956 
0.031527 0.635893 0.428411 
0.133252 0.586180 0.568688 
0.890776 0.305304 0.973706 
0.285996 0.921078 0.075911 
0.886917 0.231524 0.861051 
0.867024 0.602133 0.770448 
0.130138 0.737672 0.473836 
0.884041 0.060883 0.224774 
0.306258 0.524132 0.176224 
0.680373 0.312631 0.320957 
0.926329 0.344159 0.956850 
0.354740 0.477411 0.543030 
0.923428 0.368186 0.848334 
0.897134 0.654182 0.769412 
0.973045 0.541099 0.000936 
0.834097 0.408124 0.603069 
0.604545 0.538262 0.340741 
0.078381 0.422303 0.401624 
0.303155 0.728561 0.925756 
0.479379 0.408934 0.238387 
0.800336 0.335263 0.582546 
0.757187 0.690003 0.059956 
0.300217 0.613431 0.428143 
0.148551 0.510565 0.082325 
0.917963 0.483610 0.623425 
0.918899 0.317707 0.031548 
0.521968 0.922252 0.569810 
0.862709 0.000633 0.992113 
0.264334 0.303789 0.720675 
0.190089 0.783168 0.129609 
0.428477 0.583504 0.464872 
0.011023 0.340691 0.154875 
0.070979 0.640907 0.768306 
0.499122 0.789458 0.278871 
0.581447 0.707421 0.762481 
0.204871 0.626320 0.080188 
0.236420 0.148289 0.002440 
0.806230 0.010998 0.003074 
0.798343 0.275332 0.306862 
0.519018 0.465421 0.090030 
0.648626 0.893897 0.673534 
0.113499 0.904920 0.014224 
0.268374 0.975899 0.655132 
0.036680 0.475021 0.444590 
0.315551 0.056468 0.152011 
0.078032 0.261339 0.778332 
0.158221 0.497759 0.926620 
0.160661 0.303988 0.937618 
0.163735 0.102331 0.212950 
0.470597 0.621349 0.678371 
0.560627 0.269975 0.572268 
0.234160 0.383474 0.477188 
0.248385 0.651848 0.453087 
0.903516 0.688528 0.928108 
0.348106 0.004079 0.984575 
0.500118 0.082111 0.245914 
0.278450 0.240332 0.743673 
0.205070 0.400993 0.047661 
0.142688 0.564728 0.149992 
0.355638 0.035325 0.771341 
0.034009 0.595951 0.041316 
0.606277 0.830112 0.424790 
0.083465 0.078496 0.076637 
0.536552 0.982013 0.765165 
0.464660 0.330119 0.769244 
0.449235 0.830237 0.851355 
0.695149 0.108687 0.091686 
0.438823 0.313757 0.492679 
0.486484 0.456445 0.057407 
0.636476 0.812083 0.092731 
0.407817 0.846091 0.688683 
0.449133 0.452368 0.518795 
0.873923 0.535833 0.597291 
0.950560 0.072384 0.579304 
0.715725 0.537044 0.909423 
0.484969 0.986279 0.739660 
0.336324 0.681429 0.848347 
0.428010 0.120251 0.162103 
0.920689 0.606735 0.618548 
0.978096 0.243211 0.430631 
0.070827 0.651028 0.276722 
0.759510 0.100162 0.729089 
0.278305 0.974085 0.264922 
0.875596 0.924645 0.337306 
0.454899 0.640371 0.874350 
0.364323 0.125340 0.860630 
0.103983 0.461663 0.542058 
0.952330 0.889673 0.662309 
0.114433 0.810362 0.269044 
0.732981 0.788458 0.512255 
0.163612 0.859285 0.163284 
0.440334 0.618795 0.263445 
0.169423 0.897100 0.237530 
0.434345 0.772695 0.162175 
0.771651 0.227595 0.802546 
0.646002 0.591917 0.927885 
0.506631 0.695900 0.389548 
0.048689 0.648229 0.279221 
0.710999 0.762663 0.089583 
0.980043 0.495644 0.878041 
0.492298 0.659256 0.737326 
0.655582 0.099589 0.356122 
0.919027 0.269012 0.253221 
0.156557 0.703357 0.025916 
0.318732 0.475008 0.253511 
0.121278 0.121010 0.845428 
0.049163 0.627641 0.541328 
0.438712 0.676330 0.189558 
0.717933 0.387329 0.952220 
0.807517 0.367372 0.447864 
0.685558 0.859670 0.107119 
0.422884 0.515251 0.206708 
0.779006 0.434278 0.475721 
0.032227 0.590835 0.179077 
0.058144 0.909567 0.654086 
0.311655 0.030845 0.775096 
0.157083 0.080008 0.402737 
0.698411 0.518720 0.079067 
0.887969 0.236653 0.466396 
0.840189 0.044169 0.833767 
0.288053 0.729727 0.693437 
0.395172 0.152611 0.208688 
0.601880 0.931617 0.642966 
0.077601 0.963844 0.233800 
0.256678 0.021988 0.143367 
0.910764 0.333643 0.174212 
0.685860 0.490725 0.254220 
0.088596 0.189137 0.772939 
0.167663 0.077105 0.009592 
0.634059 0.917294 0.053762 
0.467826 0.205347 0.783489 
0.161263 0.600519 0.936100 
0.369951 0.202399 0.867718 
0.012917 0.280000 0.831562 
0.246717 0.536679 0.853550 
0.390084 0.447443 0.187192 
0.564296 0.133302 0.677918 
0.818516 0.221899 0.867054 
0.591455 0.389562 0.944160 
0.601048 0.023621 0.861454 
0.654809 0.491447 0.066800 
0.438298 0.652710 0.667319 
0.374399 0.022661 0.869718 
0.242116 0.035578 0.149718 
0.073678 0.282295 0.686397 
0.927228 0.672379 0.133840 
0.114420 0.236675 0.267142 
0.792338 0.055191 0.489041 
0.659393 0.646646 0.878603 
0.603552 0.247694 0.902223 
0.465006 0.902503 0.393670 
0.531807 0.340801 0.046381 
0.199126 0.715200 0.069042 
0.068844 0.957317 0.104619 
0.218562 0.030995 0.386914 
0.904959 0.958223 0.059294 
0.038799 0.072643 0.295969 
0.305941 0.864982 0.351160 
0.794982 0.524375 0.997806 
0.673584 0.127927 0.245500 
0.575808 0.592933 0.148003 
0.969478 0.124740 0.488804 
0.015859 0.323865 0.204004 
0.084900 0.392709 0.161321 
0.189520 0.611272 0.192316 
0.576434 0.516231 0.150539 
0.635728 0.555030 0.223182 
0.931697 0.860971 0.088164 
0.282856 0.655953 0.612538 
0.280662 0.329538 0.740465 
0.526162 0.905345 0.333398 
0.674165 0.874823 0.458138 
0.162969 0.890682 0.782003 
0.366973 0.975582 0.174712 
0.528294 0.165102 0.785984 
0.720610 0.741536 0.302215 
0.871148 0.377264 0.857245 
0.094330 0.308960 0.718216 
0.182494 0.591817 0.374170 
0.795032 0.872479 0.703707 
0.535497 0.398641 0.609053 
0.868896 0.072806 0.483876 
0.327033 0.235775 0.374558 
0.109036 0.602748 0.350140 
0.283749 0.131042 0.515242 
0.069732 0.851651 0.256778 
0.371947 0.722799 0.634042 
0.229193 0.817130 0.943002 
0.947409 0.999623 0.534819 
0.321579 0.794656 0.407298 
0.025286 0.330153 0.805939 
0.634339 0.199049 0.878745 
0.118215 0.526082 0.114520 
0.492772 0.635119 0.717268 
0.842912 0.918868 0.848309 
0.358154 0.988600 0.699961 
0.614932 0.360547 0.422760 
0.248974 0.589740 0.239889 
0.191976 0.537149 0.239513 
0.726795 0.858728 0.034169 
0.134093 0.884014 0.364322 
0.940033 0.518352 0.563371 
0.818778 0.636567 0.089453 
0.933298 0.129339 0.724572 
0.650565 0.972252 0.643440 
0.498874 0.330406 0.632040 
0.198835 0.945338 0.992587 
0.621595 0.194312 0.582327 
0.861484 0.386288 0.119476 
0.100997 0.113084 0.978204 
0.135166 0.247177 0.862217 
0.499487 0.187209 0.380569 
0.062858 0.005987 0.017136 
0.152311 0.939285 0.146475 
0.876884 0.589850 0.118727 
0.520323 0.088724 0.449133 
0.152363 0.287559 0.394471 
0.144950 0.909154 0.588784 
0.727277 0.770638 0.975072 
0.846753 0.871635 0.088156 
0.824957 0.006800 0.335333 
0.687174 0.506288 0.522542 
0.067743 0.569146 0.528529 
0.084880 0.721457 0.467814 
0.231355 0.598341 0.057663 
0.350082 0.118664 0.146388 
0.799215 0.271027 0.433947 
0.193686 0.415977 0.343100 
0.782470 0.143254 0.113738 
0.757542 0.990007 0.985373 
0.845697 0.814964 0.992174 
0.181030 0.502138 0.498462 
0.703572 0.569881 0.067608 
0.232101 0.654760 0.789065 
0.699915 0.886115 0.387406 
0.757578 0.236197 0.506070 
0.903966 0.035412 0.777097 
0.337912 0.229098 0.193074 
0.681013 0.011568 0.336329 
0.794751 0.769109 0.326336 
0.780124 0.614806 0.141299 
0.772298 0.795836 0.643437 
0.270760 0.499408 0.213318 
0.338367 0.731509 0.868078 
0.127432 0.431423 0.754194 
0.514838 0.189001 0.990391 
0.020908 0.092967 0.025803 
0.798005 0.430879 0.254901 
0.991080 0.111892 0.266469 
0.327408 0.906643 0.035578 
0.653744 0.686767 0.650385 
0.795044 0.459066 0.446221 
0.438481 0.729825 0.945629 
0.651799 0.068192 0.677137 
0.519877 0.195624 0.108561 
0.274071 0.710462 0.297562 
0.264462 0.731371 0.390529 
0.290265 0.529376 0.821408 
0.545166 0.520456 0.933300 
0.811635 0.847864 0.839943 
0.847213 0.501608 0.526711 
0.497598 0.296652 0.985776 
0.943818 0.735133 0.715602 
0.889447 0.386931 0.783794 
0.566584 0.906808 0.979418 
0.675145 0.180879 0.689880 
0.972707 0.445341 0.421251 
0.363236 0.735606 0.950627 
0.184645 0.280772 0.471083 
0.117945 0.092407 0.318947 
0.957888 0.939620 0.820555 
0.484599 0.437218 0.117207 
0.470376 0.381036 0.852340 
0.185977 0.270483 0.239271 
0.969771 0.837068 0.146079 
0.949189 0.512213 0.326958 
0.639070 0.484920 0.772299 
0.060321 0.848156 0.507905 
0.010948 0.032801 0.788678 
0.482030 0.150746 0.881085 
0.800977 0.108634 0.820705 
0.621533 0.593233 0.257923 
0.738740 0.063609 0.638959 
0.591079 0.249586 0.909443 
0.830350 0.219357 0.746510 
0.976429 0.168546 0.258723 
0.303387 0.807616 0.743643 
0.075687 0.867936 0.591800 
0.583592 0.878884 0.624601 
0.372270 0.360914 0.775346 
0.253355 0.161892 0.883981 
0.074061 0.783424 0.477214 
0.331984 0.522164 0.540823 
0.970943 0.113243 0.790409 
0.880386 0.943593 0.009766 
0.626896 0.920023 0.178313 
0.885619 0.223410 0.985929 
0.629262 0.299097 0.853865 
0.221062 0.882689 0.732749 
0.845662 0.254959 0.093664 
0.621009 0.508314 0.255555 
0.504989 0.582374 0.038979 
0.982203 0.914358 0.561143 
0.523026 0.885301 0.674387 
0.313436 0.765687 0.617980 
0.323202 0.392583 0.538002 
0.501515 0.278203 0.761412 
0.487444 0.907465 0.060509 
0.341309 0.128527 0.943198 
0.074058 0.974189 0.198156 
0.167722 0.595198 0.706470 
0.423277 0.100188 0.288844 
0.462256 0.082391 0.203203 
0.023400 0.605417 0.088504 
0.697786 0.918853 0.854191 
0.315766 0.242055 0.246775 
0.853769 0.743570 0.524977 
0.615181 0.231013 0.432442 
